DriverID,Year,Tracks,Team,Ranking,LapTime
2,2023,Red Bull Ring,Mercedes,3,63.19
3,2023,Red Bull Ring,Red Bull,6,64.69
4,2023,Red Bull Ring,Red Bull,17,70.19
5,2023,Red Bull Ring,Ferrari,9,66.19
6,2023,Red Bull Ring,Ferrari,13,68.19
7,2023,Red Bull Ring,Aston Martin,5,64.19
8,2023,Red Bull Ring,Aston Martin,15,69.19
9,2023,Red Bull Ring,McLaren,1,62.19
10,2023,Red Bull Ring,McLaren,7,65.19
11,2023,Red Bull Ring,Alpine,19,71.19
12,2023,Red Bull Ring,Alpine,21,72.19
13,2023,Red Bull Ring,Alfa Romeo,16,69.69
14,2023,Red Bull Ring,Alfa Romeo,8,65.69
15,2023,Red Bull Ring,Haas,10,66.69
16,2023,Red Bull Ring,Haas,14,68.69
17,2023,Red Bull Ring,AlphaTauri,22,72.69
18,2023,Red Bull Ring,AlphaTauri,4,63.69
19,2023,Red Bull Ring,Williams,20,71.69
20,2023,Red Bull Ring,Williams,2,62.69
21,2023,Red Bull Ring,AlphaTauri,12,67.69
22,2023,Red Bull Ring,Haas,11,67.19
1,2023,Zandvoort,Mercedes,22,77.14
2,2023,Zandvoort,Mercedes,19,75.64
3,2023,Zandvoort,Red Bull,13,72.64
4,2023,Zandvoort,Red Bull,12,72.14
5,2023,Zandvoort,Ferrari,20,76.14
6,2023,Zandvoort,Ferrari,5,68.64
7,2023,Zandvoort,Aston Martin,2,67.14
8,2023,Zandvoort,Aston Martin,16,74.14
9,2023,Zandvoort,McLaren,6,69.14
10,2023,Zandvoort,McLaren,14,73.14
11,2023,Zandvoort,Alpine,11,71.64
12,2023,Zandvoort,Alpine,8,70.14
13,2023,Zandvoort,Alfa Romeo,7,69.64
14,2023,Zandvoort,Alfa Romeo,9,70.64
15,2023,Zandvoort,Haas,4,68.14
16,2023,Zandvoort,Haas,10,71.14
17,2023,Zandvoort,AlphaTauri,18,75.14
18,2023,Zandvoort,AlphaTauri,1,66.64
19,2023,Zandvoort,Williams,17,74.64
20,2023,Zandvoort,Williams,3,67.64
21,2023,Zandvoort,AlphaTauri,21,76.64
22,2023,Zandvoort,Haas,15,73.64
1,2023,Imola,Mercedes,14,85.32
2,2023,Imola,Mercedes,17,86.82
3,2023,Imola,Red Bull,9,82.82
4,2023,Imola,Red Bull,5,80.82
5,2023,Imola,Ferrari,19,87.82
6,2023,Imola,Ferrari,21,88.82
7,2023,Imola,Aston Martin,2,79.32
8,2023,Imola,Aston Martin,15,85.82
9,2023,Imola,McLaren,4,80.32
10,2023,Imola,McLaren,6,81.32
11,2023,Imola,Alpine,1,78.82
12,2023,Imola,Alpine,7,81.82
13,2023,Imola,Alfa Romeo,12,84.32
14,2023,Imola,Alfa Romeo,20,88.32
15,2023,Imola,Haas,11,83.82
16,2023,Imola,Haas,10,83.32
17,2023,Imola,AlphaTauri,3,79.82
18,2023,Imola,AlphaTauri,18,87.32
19,2023,Imola,Williams,22,89.32
20,2023,Imola,Williams,8,82.32
21,2023,Imola,AlphaTauri,16,86.32
22,2023,Imola,Haas,13,84.82
1,2023,Hockenheim,Mercedes,21,81.25
2,2023,Hockenheim,Mercedes,13,77.25
3,2023,Hockenheim,Red Bull,3,72.25
4,2023,Hockenheim,Red Bull,7,74.25
5,2023,Hockenheim,Ferrari,9,75.25
6,2023,Hockenheim,Ferrari,6,73.75
7,2023,Hockenheim,Aston Martin,12,76.75
8,2023,Hockenheim,Aston Martin,16,78.75
9,2023,Hockenheim,McLaren,18,79.75
10,2023,Hockenheim,McLaren,4,72.75
11,2023,Hockenheim,Alpine,20,80.75
12,2023,Hockenheim,Alpine,11,76.25
13,2023,Hockenheim,Alfa Romeo,2,71.75
14,2023,Hockenheim,Alfa Romeo,8,74.75
15,2023,Hockenheim,Haas,19,80.25
16,2023,Hockenheim,Haas,15,78.25
17,2023,Hockenheim,AlphaTauri,14,77.75
18,2023,Hockenheim,AlphaTauri,10,75.75
19,2023,Hockenheim,Williams,1,71.25
20,2023,Hockenheim,Williams,5,73.25
21,2023,Hockenheim,AlphaTauri,17,79.25
22,2023,Hockenheim,Haas,22,81.75
1,2023,Marina Bay,Mercedes,6,66.03
2,2023,Marina Bay,Mercedes,5,65.53
3,2023,Marina Bay,Red Bull,10,68.03
4,2023,Marina Bay,Red Bull,19,72.53
5,2023,Marina Bay,Ferrari,2,64.03
6,2023,Marina Bay,Ferrari,17,71.53
7,2023,Marina Bay,Aston Martin,22,74.03
8,2023,Marina Bay,Aston Martin,14,70.03
9,2023,Marina Bay,McLaren,21,73.53
10,2023,Marina Bay,McLaren,8,67.03
11,2023,Marina Bay,Alpine,9,67.53
12,2023,Marina Bay,Alpine,16,71.03
13,2023,Marina Bay,Alfa Romeo,11,68.53
14,2023,Marina Bay,Alfa Romeo,3,64.53
15,2023,Marina Bay,Haas,1,63.53
16,2023,Marina Bay,Haas,12,69.03
17,2023,Marina Bay,AlphaTauri,18,72.03
18,2023,Marina Bay,AlphaTauri,20,73.03
19,2023,Marina Bay,Williams,15,70.53
20,2023,Marina Bay,Williams,7,66.53
21,2023,Marina Bay,AlphaTauri,13,69.53
22,2023,Marina Bay,Haas,4,65.03
1,2023,Albert Park,Mercedes,4,68.16
2,2023,Albert Park,Mercedes,1,66.66
3,2023,Albert Park,Red Bull,15,73.66
4,2023,Albert Park,Red Bull,10,71.16
5,2023,Albert Park,Ferrari,9,70.66
6,2023,Albert Park,Ferrari,13,72.66
7,2023,Albert Park,Aston Martin,18,75.16
8,2023,Albert Park,Aston Martin,17,74.66
9,2023,Albert Park,McLaren,16,74.16
10,2023,Albert Park,McLaren,20,76.16
11,2023,Albert Park,Alpine,14,73.16
12,2023,Albert Park,Alpine,11,71.66
13,2023,Albert Park,Alfa Romeo,19,75.66
14,2023,Albert Park,Alfa Romeo,7,69.66
15,2023,Albert Park,Haas,12,72.16
16,2023,Albert Park,Haas,2,67.16
17,2023,Albert Park,AlphaTauri,5,68.66
18,2023,Albert Park,AlphaTauri,22,77.16
19,2023,Albert Park,Williams,6,69.16
20,2023,Albert Park,Williams,8,70.16
21,2023,Albert Park,AlphaTauri,21,76.66
22,2023,Albert Park,Haas,3,67.66
1,2023,Circuit of the Americas,Mercedes,4,74.32
2,2023,Circuit of the Americas,Mercedes,2,73.32
3,2023,Circuit of the Americas,Red Bull,20,82.32
4,2023,Circuit of the Americas,Red Bull,18,81.32
5,2023,Circuit of the Americas,Ferrari,12,78.32
6,2023,Circuit of the Americas,Ferrari,1,72.82
7,2023,Circuit of the Americas,Aston Martin,15,79.82
8,2023,Circuit of the Americas,Aston Martin,13,78.82
9,2023,Circuit of the Americas,McLaren,5,74.82
10,2023,Circuit of the Americas,McLaren,8,76.32
11,2023,Circuit of the Americas,Alpine,16,80.32
12,2023,Circuit of the Americas,Alpine,6,75.32
13,2023,Circuit of the Americas,Alfa Romeo,9,76.82
14,2023,Circuit of the Americas,Alfa Romeo,17,80.82
15,2023,Circuit of the Americas,Haas,14,79.32
16,2023,Circuit of the Americas,Haas,19,81.82
17,2023,Circuit of the Americas,AlphaTauri,11,77.82
18,2023,Circuit of the Americas,AlphaTauri,7,75.82
19,2023,Circuit of the Americas,Williams,22,83.32
20,2023,Circuit of the Americas,Williams,21,82.82
21,2023,Circuit of the Americas,AlphaTauri,3,73.82
22,2023,Circuit of the Americas,Haas,10,77.32
1,2023,Shanghai,Mercedes,1,63.36
2,2023,Shanghai,Mercedes,12,68.86
3,2023,Shanghai,Red Bull,9,67.36
4,2023,Shanghai,Red Bull,16,70.86
5,2023,Shanghai,Ferrari,3,64.36
6,2023,Shanghai,Ferrari,20,72.86
7,2023,Shanghai,Aston Martin,8,66.86
8,2023,Shanghai,Aston Martin,4,64.86
9,2023,Shanghai,McLaren,2,63.86
10,2023,Shanghai,McLaren,10,67.86
11,2023,Shanghai,Alpine,6,65.86
12,2023,Shanghai,Alpine,7,66.36
13,2023,Shanghai,Alfa Romeo,11,68.36
14,2023,Shanghai,Alfa Romeo,17,71.36
15,2023,Shanghai,Haas,18,71.86
16,2023,Shanghai,Haas,13,69.36
17,2023,Shanghai,AlphaTauri,22,73.86
18,2023,Shanghai,AlphaTauri,21,73.36
19,2023,Shanghai,Williams,19,72.36
20,2023,Shanghai,Williams,14,69.86
21,2023,Shanghai,AlphaTauri,5,65.36
22,2023,Shanghai,Haas,15,70.36
1,2023,Sochi,Mercedes,6,67.17
2,2023,Sochi,Mercedes,21,74.67
3,2023,Sochi,Red Bull,12,70.17
4,2023,Sochi,Red Bull,2,65.17
5,2023,Sochi,Ferrari,11,69.67
6,2023,Sochi,Ferrari,18,73.17
7,2023,Sochi,Aston Martin,14,71.17
8,2023,Sochi,Aston Martin,9,68.67
9,2023,Sochi,McLaren,4,66.17
10,2023,Sochi,McLaren,20,74.17
11,2023,Sochi,Alpine,8,68.17
12,2023,Sochi,Alpine,22,75.17
13,2023,Sochi,Alfa Romeo,17,72.67
14,2023,Sochi,Alfa Romeo,7,67.67
15,2023,Sochi,Haas,15,71.67
16,2023,Sochi,Haas,13,70.67
17,2023,Sochi,AlphaTauri,19,73.67
18,2023,Sochi,AlphaTauri,5,66.67
19,2023,Sochi,Williams,1,64.67
20,2023,Sochi,Williams,10,69.17
21,2023,Sochi,AlphaTauri,16,72.17
22,2023,Sochi,Haas,3,65.67
1,2023,Sepang,Mercedes,21,89.28
2,2023,Sepang,Mercedes,13,85.28
3,2023,Sepang,Red Bull,20,88.78
4,2023,Sepang,Red Bull,12,84.78
5,2023,Sepang,Ferrari,16,86.78
6,2023,Sepang,Ferrari,14,85.78
7,2023,Sepang,Aston Martin,8,82.78
8,2023,Sepang,Aston Martin,15,86.28
9,2023,Sepang,McLaren,17,87.28
10,2023,Sepang,McLaren,6,81.78
11,2023,Sepang,Alpine,7,82.28
12,2023,Sepang,Alpine,10,83.78
13,2023,Sepang,Alfa Romeo,22,89.78
14,2023,Sepang,Alfa Romeo,1,79.28
15,2023,Sepang,Haas,3,80.28
16,2023,Sepang,Haas,19,88.28
17,2023,Sepang,AlphaTauri,4,80.78
18,2023,Sepang,AlphaTauri,5,81.28
19,2023,Sepang,Williams,2,79.78
20,2023,Sepang,Williams,18,87.78
21,2023,Sepang,AlphaTauri,9,83.28
22,2023,Sepang,Haas,11,84.28
1,2023,Istanbul Park,Mercedes,15,85.57
2,2023,Istanbul Park,Mercedes,14,85.07
3,2023,Istanbul Park,Red Bull,10,83.07
4,2023,Istanbul Park,Red Bull,7,81.57
5,2023,Istanbul Park,Ferrari,18,87.07
6,2023,Istanbul Park,Ferrari,17,86.57
7,2023,Istanbul Park,Aston Martin,22,89.07
8,2023,Istanbul Park,Aston Martin,21,88.57
9,2023,Istanbul Park,McLaren,11,83.57
10,2023,Istanbul Park,McLaren,20,88.07
11,2023,Istanbul Park,Alpine,1,78.57
12,2023,Istanbul Park,Alpine,5,80.57
13,2023,Istanbul Park,Alfa Romeo,4,80.07
14,2023,Istanbul Park,Alfa Romeo,9,82.57
15,2023,Istanbul Park,Haas,6,81.07
16,2023,Istanbul Park,Haas,13,84.57
17,2023,Istanbul Park,AlphaTauri,3,79.57
18,2023,Istanbul Park,AlphaTauri,8,82.07
19,2023,Istanbul Park,Williams,2,79.07
20,2023,Istanbul Park,Williams,16,86.07
21,2023,Istanbul Park,AlphaTauri,19,87.57
22,2023,Istanbul Park,Haas,12,84.07
1,2023,Baku City Circuit,Mercedes,17,77.9
2,2023,Baku City Circuit,Mercedes,12,75.4
3,2023,Baku City Circuit,Red Bull,21,79.9
4,2023,Baku City Circuit,Red Bull,11,74.9
5,2023,Baku City Circuit,Ferrari,4,71.4
6,2023,Baku City Circuit,Ferrari,19,78.9
7,2023,Baku City Circuit,Aston Martin,8,73.4
8,2023,Baku City Circuit,Aston Martin,2,70.4
9,2023,Baku City Circuit,McLaren,14,76.4
10,2023,Baku City Circuit,McLaren,6,72.4
11,2023,Baku City Circuit,Alpine,3,70.9
12,2023,Baku City Circuit,Alpine,10,74.4
13,2023,Baku City Circuit,Alfa Romeo,15,76.9
14,2023,Baku City Circuit,Alfa Romeo,9,73.9
15,2023,Baku City Circuit,Haas,13,75.9
16,2023,Baku City Circuit,Haas,7,72.9
17,2023,Baku City Circuit,AlphaTauri,5,71.9
18,2023,Baku City Circuit,AlphaTauri,1,69.9
19,2023,Baku City Circuit,Williams,20,79.4
20,2023,Baku City Circuit,Williams,22,80.4
21,2023,Baku City Circuit,AlphaTauri,16,77.4
22,2023,Baku City Circuit,Haas,18,78.4
1,2023,Las Vegas Street Circuit,Mercedes,14,68.49
2,2023,Las Vegas Street Circuit,Mercedes,6,64.49
3,2023,Las Vegas Street Circuit,Red Bull,1,61.99
4,2023,Las Vegas Street Circuit,Red Bull,16,69.49
5,2023,Las Vegas Street Circuit,Ferrari,5,63.99
6,2023,Las Vegas Street Circuit,Ferrari,17,69.99
7,2023,Las Vegas Street Circuit,Aston Martin,21,71.99
8,2023,Las Vegas Street Circuit,Aston Martin,2,62.49
9,2023,Las Vegas Street Circuit,McLaren,4,63.49
10,2023,Las Vegas Street Circuit,McLaren,8,65.49
11,2023,Las Vegas Street Circuit,Alpine,18,70.49
12,2023,Las Vegas Street Circuit,Alpine,3,62.99
13,2023,Las Vegas Street Circuit,Alfa Romeo,7,64.99
14,2023,Las Vegas Street Circuit,Alfa Romeo,19,70.99
15,2023,Las Vegas Street Circuit,Haas,11,66.99
16,2023,Las Vegas Street Circuit,Haas,12,67.49
17,2023,Las Vegas Street Circuit,AlphaTauri,20,71.49
18,2023,Las Vegas Street Circuit,AlphaTauri,9,65.99
19,2023,Las Vegas Street Circuit,Williams,22,72.49
20,2023,Las Vegas Street Circuit,Williams,10,66.49
21,2023,Las Vegas Street Circuit,AlphaTauri,13,67.99
22,2023,Las Vegas Street Circuit,Haas,15,68.99
1,2023,Miami International,Mercedes,15,85.67
2,2023,Miami International,Mercedes,19,87.67
3,2023,Miami International,Red Bull,10,83.17
4,2023,Miami International,Red Bull,1,78.67
5,2023,Miami International,Ferrari,6,81.17
6,2023,Miami International,Ferrari,11,83.67
7,2023,Miami International,Aston Martin,9,82.67
8,2023,Miami International,Aston Martin,14,85.17
9,2023,Miami International,McLaren,4,80.17
10,2023,Miami International,McLaren,12,84.17
11,2023,Miami International,Alpine,21,88.67
12,2023,Miami International,Alpine,16,86.17
13,2023,Miami International,Alfa Romeo,20,88.17
14,2023,Miami International,Alfa Romeo,5,80.67
15,2023,Miami International,Haas,3,79.67
16,2023,Miami International,Haas,13,84.67
17,2023,Miami International,AlphaTauri,2,79.17
18,2023,Miami International,AlphaTauri,18,87.17
19,2023,Miami International,Williams,7,81.67
20,2023,Miami International,Williams,8,82.17
21,2023,Miami International,AlphaTauri,22,89.17
22,2023,Miami International,Haas,17,86.67
1,2024,Monza,Mercedes,13,72.32
2,2024,Monza,Mercedes,9,70.32
3,2024,Monza,Red Bull,15,73.32
4,2024,Monza,Red Bull,3,67.32
5,2024,Monza,Ferrari,19,75.32
6,2024,Monza,Ferrari,11,71.32
7,2024,Monza,Aston Martin,18,74.82
8,2024,Monza,Aston Martin,21,76.32
9,2024,Monza,McLaren,10,70.82
10,2024,Monza,McLaren,14,72.82
11,2024,Monza,Alpine,16,73.82
12,2024,Monza,Alpine,4,67.82
13,2024,Monza,Alfa Romeo,20,75.82
14,2024,Monza,Alfa Romeo,7,69.32
15,2024,Monza,Haas,17,74.32
16,2024,Monza,Haas,2,66.82
17,2024,Monza,AlphaTauri,5,68.32
18,2024,Monza,AlphaTauri,12,71.82
19,2024,Monza,Williams,1,66.32
20,2024,Monza,Williams,6,68.82
21,2024,Monza,AlphaTauri,8,69.82
22,2024,Monza,Haas,22,76.82
1,2024,Silverstone,Mercedes,17,80.75
2,2024,Silverstone,Mercedes,20,82.25
3,2024,Silverstone,Red Bull,8,76.25
4,2024,Silverstone,Red Bull,19,81.75
5,2024,Silverstone,Ferrari,6,75.25
6,2024,Silverstone,Ferrari,21,82.75
7,2024,Silverstone,Aston Martin,14,79.25
8,2024,Silverstone,Aston Martin,5,74.75
9,2024,Silverstone,McLaren,7,75.75
10,2024,Silverstone,McLaren,4,74.25
11,2024,Silverstone,Alpine,9,76.75
12,2024,Silverstone,Alpine,2,73.25
13,2024,Silverstone,Alfa Romeo,22,83.25
14,2024,Silverstone,Alfa Romeo,16,80.25
15,2024,Silverstone,Haas,13,78.75
16,2024,Silverstone,Haas,18,81.25
17,2024,Silverstone,AlphaTauri,12,78.25
18,2024,Silverstone,AlphaTauri,11,77.75
19,2024,Silverstone,Williams,15,79.75
20,2024,Silverstone,Williams,1,72.75
21,2024,Silverstone,AlphaTauri,3,73.75
22,2024,Silverstone,Haas,10,77.25
1,2024,Spa-Francorchamps,Mercedes,15,78.75
2,2024,Spa-Francorchamps,Mercedes,6,74.25
3,2024,Spa-Francorchamps,Red Bull,14,78.25
4,2024,Spa-Francorchamps,Red Bull,20,81.25
5,2024,Spa-Francorchamps,Ferrari,22,82.25
6,2024,Spa-Francorchamps,Ferrari,16,79.25
7,2024,Spa-Francorchamps,Aston Martin,3,72.75
8,2024,Spa-Francorchamps,Aston Martin,7,74.75
9,2024,Spa-Francorchamps,McLaren,4,73.25
10,2024,Spa-Francorchamps,McLaren,17,79.75
11,2024,Spa-Francorchamps,Alpine,11,76.75
12,2024,Spa-Francorchamps,Alpine,8,75.25
13,2024,Spa-Francorchamps,Alfa Romeo,12,77.25
14,2024,Spa-Francorchamps,Alfa Romeo,1,71.75
15,2024,Spa-Francorchamps,Haas,10,76.25
16,2024,Spa-Francorchamps,Haas,18,80.25
17,2024,Spa-Francorchamps,AlphaTauri,2,72.25
18,2024,Spa-Francorchamps,AlphaTauri,19,80.75
19,2024,Spa-Francorchamps,Williams,13,77.75
20,2024,Spa-Francorchamps,Williams,9,75.75
21,2024,Spa-Francorchamps,AlphaTauri,5,73.75
22,2024,Spa-Francorchamps,Haas,21,81.75
1,2024,Suzuka,Mercedes,20,79.04
2,2024,Suzuka,Mercedes,8,73.04
3,2024,Suzuka,Red Bull,5,71.54
4,2024,Suzuka,Red Bull,11,74.54
5,2024,Suzuka,Ferrari,19,78.54
6,2024,Suzuka,Ferrari,6,72.04
7,2024,Suzuka,Aston Martin,14,76.04
8,2024,Suzuka,Aston Martin,3,70.54
9,2024,Suzuka,McLaren,2,70.04
10,2024,Suzuka,McLaren,16,77.04
11,2024,Suzuka,Alpine,22,80.04
12,2024,Suzuka,Alpine,4,71.04
13,2024,Suzuka,Alfa Romeo,7,72.54
14,2024,Suzuka,Alfa Romeo,17,77.54
15,2024,Suzuka,Haas,12,75.04
16,2024,Suzuka,Haas,15,76.54
17,2024,Suzuka,AlphaTauri,10,74.04
18,2024,Suzuka,AlphaTauri,21,79.54
19,2024,Suzuka,Williams,9,73.54
20,2024,Suzuka,Williams,18,78.04
21,2024,Suzuka,AlphaTauri,13,75.54
22,2024,Suzuka,Haas,1,69.54
1,2024,Monaco,Mercedes,12,77.9
2,2024,Monaco,Mercedes,3,73.4
3,2024,Monaco,Red Bull,20,81.9
4,2024,Monaco,Red Bull,11,77.4
5,2024,Monaco,Ferrari,14,78.9
6,2024,Monaco,Ferrari,17,80.4
7,2024,Monaco,Aston Martin,15,79.4
8,2024,Monaco,Aston Martin,10,76.9
9,2024,Monaco,McLaren,13,78.4
10,2024,Monaco,McLaren,2,72.9
11,2024,Monaco,Alpine,22,82.9
12,2024,Monaco,Alpine,6,74.9
13,2024,Monaco,Alfa Romeo,16,79.9
14,2024,Monaco,Alfa Romeo,9,76.4
15,2024,Monaco,Haas,4,73.9
16,2024,Monaco,Haas,18,80.9
17,2024,Monaco,AlphaTauri,8,75.9
18,2024,Monaco,AlphaTauri,19,81.4
19,2024,Monaco,Williams,21,82.4
20,2024,Monaco,Williams,7,75.4
21,2024,Monaco,AlphaTauri,1,72.4
22,2024,Monaco,Haas,5,74.4
1,2024,Circuit de Catalunya,Mercedes,11,71.18
2,2024,Circuit de Catalunya,Mercedes,8,69.68
3,2024,Circuit de Catalunya,Red Bull,7,69.18
4,2024,Circuit de Catalunya,Red Bull,20,75.68
5,2024,Circuit de Catalunya,Ferrari,1,66.18
6,2024,Circuit de Catalunya,Ferrari,15,73.18
7,2024,Circuit de Catalunya,Aston Martin,3,67.18
8,2024,Circuit de Catalunya,Aston Martin,19,75.18
9,2024,Circuit de Catalunya,McLaren,13,72.18
10,2024,Circuit de Catalunya,McLaren,6,68.68
11,2024,Circuit de Catalunya,Alpine,12,71.68
12,2024,Circuit de Catalunya,Alpine,9,70.18
13,2024,Circuit de Catalunya,Alfa Romeo,21,76.18
14,2024,Circuit de Catalunya,Alfa Romeo,22,76.68
15,2024,Circuit de Catalunya,Haas,14,72.68
16,2024,Circuit de Catalunya,Haas,17,74.18
17,2024,Circuit de Catalunya,AlphaTauri,10,70.68
18,2024,Circuit de Catalunya,AlphaTauri,5,68.18
19,2024,Circuit de Catalunya,Williams,18,74.68
20,2024,Circuit de Catalunya,Williams,2,66.68
21,2024,Circuit de Catalunya,AlphaTauri,4,67.68
22,2024,Circuit de Catalunya,Haas,16,73.68
1,2024,Hungaroring,Mercedes,2,76.74
2,2024,Hungaroring,Mercedes,12,81.74
3,2024,Hungaroring,Red Bull,17,84.24
4,2024,Hungaroring,Red Bull,22,86.74
5,2024,Hungaroring,Ferrari,18,84.74
6,2024,Hungaroring,Ferrari,21,86.24
7,2024,Hungaroring,Aston Martin,4,77.74
8,2024,Hungaroring,Aston Martin,9,80.24
9,2024,Hungaroring,McLaren,20,85.74
10,2024,Hungaroring,McLaren,14,82.74
11,2024,Hungaroring,Alpine,8,79.74
12,2024,Hungaroring,Alpine,19,85.24
13,2024,Hungaroring,Alfa Romeo,3,77.24
14,2024,Hungaroring,Alfa Romeo,15,83.24
15,2024,Hungaroring,Haas,1,76.24
16,2024,Hungaroring,Haas,16,83.74
17,2024,Hungaroring,AlphaTauri,10,80.74
18,2024,Hungaroring,AlphaTauri,5,78.24
19,2024,Hungaroring,Williams,13,82.24
20,2024,Hungaroring,Williams,7,79.24
21,2024,Hungaroring,AlphaTauri,11,81.24
22,2024,Hungaroring,Haas,6,78.74
1,2024,Interlagos,Mercedes,10,72.57
2,2024,Interlagos,Mercedes,2,68.57
3,2024,Interlagos,Red Bull,17,76.07
4,2024,Interlagos,Red Bull,4,69.57
5,2024,Interlagos,Ferrari,16,75.57
6,2024,Interlagos,Ferrari,7,71.07
7,2024,Interlagos,Aston Martin,15,75.07
8,2024,Interlagos,Aston Martin,8,71.57
9,2024,Interlagos,McLaren,12,73.57
10,2024,Interlagos,McLaren,3,69.07
11,2024,Interlagos,Alpine,9,72.07
12,2024,Interlagos,Alpine,14,74.57
13,2024,Interlagos,Alfa Romeo,22,78.57
14,2024,Interlagos,Alfa Romeo,18,76.57
15,2024,Interlagos,Haas,11,73.07
16,2024,Interlagos,Haas,21,78.07
17,2024,Interlagos,AlphaTauri,5,70.07
18,2024,Interlagos,AlphaTauri,6,70.57
19,2024,Interlagos,Williams,13,74.07
20,2024,Interlagos,Williams,20,77.57
21,2024,Interlagos,AlphaTauri,1,68.07
22,2024,Interlagos,Haas,19,77.07
1,2024,Bahrain International Circuit,Mercedes,22,88.98
2,2024,Bahrain International Circuit,Mercedes,5,80.48
3,2024,Bahrain International Circuit,Red Bull,15,85.48
4,2024,Bahrain International Circuit,Red Bull,14,84.98
5,2024,Bahrain International Circuit,Ferrari,10,82.98
6,2024,Bahrain International Circuit,Ferrari,1,78.48
7,2024,Bahrain International Circuit,Aston Martin,19,87.48
8,2024,Bahrain International Circuit,Aston Martin,9,82.48
9,2024,Bahrain International Circuit,McLaren,11,83.48
10,2024,Bahrain International Circuit,McLaren,13,84.48
11,2024,Bahrain International Circuit,Alpine,2,78.98
12,2024,Bahrain International Circuit,Alpine,17,86.48
13,2024,Bahrain International Circuit,Alfa Romeo,18,86.98
14,2024,Bahrain International Circuit,Alfa Romeo,20,87.98
15,2024,Bahrain International Circuit,Haas,16,85.98
16,2024,Bahrain International Circuit,Haas,21,88.48
17,2024,Bahrain International Circuit,AlphaTauri,8,81.98
18,2024,Bahrain International Circuit,AlphaTauri,12,83.98
19,2024,Bahrain International Circuit,Williams,6,80.98
20,2024,Bahrain International Circuit,Williams,4,79.98
21,2024,Bahrain International Circuit,AlphaTauri,3,79.48
22,2024,Bahrain International Circuit,Haas,7,81.48
1,2024,Yas Marina,Mercedes,9,76.43
2,2024,Yas Marina,Mercedes,12,77.93
3,2024,Yas Marina,Red Bull,22,82.93
4,2024,Yas Marina,Red Bull,7,75.43
5,2024,Yas Marina,Ferrari,18,80.93
6,2024,Yas Marina,Ferrari,1,72.43
7,2024,Yas Marina,Aston Martin,2,72.93
8,2024,Yas Marina,Aston Martin,17,80.43
9,2024,Yas Marina,McLaren,13,78.43
10,2024,Yas Marina,McLaren,15,79.43
11,2024,Yas Marina,Alpine,16,79.93
12,2024,Yas Marina,Alpine,10,76.93
13,2024,Yas Marina,Alfa Romeo,20,81.93
14,2024,Yas Marina,Alfa Romeo,21,82.43
15,2024,Yas Marina,Haas,6,74.93
16,2024,Yas Marina,Haas,11,77.43
17,2024,Yas Marina,AlphaTauri,3,73.43
18,2024,Yas Marina,AlphaTauri,5,74.43
19,2024,Yas Marina,Williams,4,73.93
20,2024,Yas Marina,Williams,8,75.93
21,2024,Yas Marina,AlphaTauri,14,78.93
22,2024,Yas Marina,Haas,19,81.43
1,2024,Red Bull Ring,Mercedes,4,68.9
2,2024,Red Bull Ring,Mercedes,21,77.4
3,2024,Red Bull Ring,Red Bull,11,72.4
4,2024,Red Bull Ring,Red Bull,8,70.9
5,2024,Red Bull Ring,Ferrari,3,68.4
6,2024,Red Bull Ring,Ferrari,1,67.4
7,2024,Red Bull Ring,Aston Martin,14,73.9
8,2024,Red Bull Ring,Aston Martin,7,70.4
9,2024,Red Bull Ring,McLaren,2,67.9
10,2024,Red Bull Ring,McLaren,13,73.4
11,2024,Red Bull Ring,Alpine,6,69.9
12,2024,Red Bull Ring,Alpine,5,69.4
13,2024,Red Bull Ring,Alfa Romeo,18,75.9
14,2024,Red Bull Ring,Alfa Romeo,16,74.9
15,2024,Red Bull Ring,Haas,19,76.4
16,2024,Red Bull Ring,Haas,15,74.4
17,2024,Red Bull Ring,AlphaTauri,20,76.9
18,2024,Red Bull Ring,AlphaTauri,10,71.9
19,2024,Red Bull Ring,Williams,22,77.9
20,2024,Red Bull Ring,Williams,12,72.9
21,2024,Red Bull Ring,AlphaTauri,9,71.4
22,2024,Red Bull Ring,Haas,17,75.4
1,2024,Zandvoort,Mercedes,11,68.43
2,2024,Zandvoort,Mercedes,5,65.43
3,2024,Zandvoort,Red Bull,14,69.93
4,2024,Zandvoort,Red Bull,15,70.43
5,2024,Zandvoort,Ferrari,21,73.43
6,2024,Zandvoort,Ferrari,3,64.43
7,2024,Zandvoort,Aston Martin,1,63.43
8,2024,Zandvoort,Aston Martin,8,66.93
9,2024,Zandvoort,McLaren,12,68.93
10,2024,Zandvoort,McLaren,6,65.93
11,2024,Zandvoort,Alpine,16,70.93
12,2024,Zandvoort,Alpine,17,71.43
13,2024,Zandvoort,Alfa Romeo,22,73.93
14,2024,Zandvoort,Alfa Romeo,10,67.93
15,2024,Zandvoort,Haas,20,72.93
16,2024,Zandvoort,Haas,7,66.43
17,2024,Zandvoort,AlphaTauri,18,71.93
18,2024,Zandvoort,AlphaTauri,13,69.43
19,2024,Zandvoort,Williams,9,67.43
20,2024,Zandvoort,Williams,4,64.93
21,2024,Zandvoort,AlphaTauri,19,72.43
22,2024,Zandvoort,Haas,2,63.93
1,2024,Imola,Mercedes,4,71.1
2,2024,Imola,Mercedes,11,74.6
3,2024,Imola,Red Bull,13,75.6
